#Select Statistics Per TCE From the Data Validation XML Files                   
#Mission = TESS                                                                 
#Search = tess2021066093107                                                     
#Sectors = s0036-s0036                                                          
#Created Date = 2021-04-26                                                      
#                                                                               
tceid,ticid,tce_plnt_num,sectors,lastUpdate,tce_period,tce_period_err,tce_time0bt,tce_time0bt_err,tce_time0,tce_time0_err,tce_ror,tce_ror_err,tce_dor,tce_dor_err,tce_incl,tce_incl_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_ingress,tce_ingress_err,tce_depth,tce_depth_err,tce_eccen,tce_eccen_err,tce_longp,tce_longp_err,tce_limbdark_mod,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_ldm_coeff4,tce_num_transits,tce_trans_mod,tce_full_conv,tce_model_snr,tce_model_chisq,tce_model_dof,tce_robstat,tce_dof2,tce_chisq2,tce_chisqgofdof,tce_chisqgof,tce_prad,tce_prad_err,tce_sma,tce_sma_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_ntoi,tce_sectors,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_smet,tce_smet_err,tce_sradius,tce_sradius_err,tce_sdensity,tce_sdensity_err,tce_steff_prov,tce_slogg_prov,tce_smet_prov,tce_sradius_prov,tce_sdensity_prov,tcet_period,tcet_period_err,tcet_time0bt,tcet_time0bt_err,tcet_time0,tcet_time0_err,tcet_duration,tcet_duration_err,tcet_ingress,tcet_ingress_err,tcet_depth,tcet_depth_err,tcet_full_conv,tcet_model_chisq,tcet_model_dof,wst_robstat,wst_depth,tce_ws_mesmedian,tce_ws_mesmad,tce_ws_maxmes,tce_ws_minmes,tce_ws_maxmesd,tce_ws_minmesd,tce_max_sngle_ev,tce_max_mult_ev,tce_bin_oedp_stat,tce_bin_spc_stat,tce_bin_lpc_stat,tce_albedo,tce_albedo_err,tce_ptemp,tce_ptemp_err,tce_albedo_stat,tce_ptemp_stat,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd,bootstrap_transit_count,tce_cap_stat,tce_hap_stat,tce_dicco_mra,tce_dicco_mra_err,tce_dicco_mdec,tce_dicco_mdec_err,tce_dicco_msky,tce_dicco_msky_err,tce_ditco_mra,tce_ditco_mra_err,tce_ditco_mdec,tce_ditco_mdec_err,tce_ditco_msky,tce_ditco_msky_err
00000990903-01,990903,1,s0036,2021-04-26,11.5961,0.00351454,2292.46,5.2677799999999997E-3,2459292.46,5.2677799999999997E-3,0.0228025,7.8667100000000007E-3,95.028599999999997,10.2331,89.695499999999996,62.216000000000001,0.50503100000000001,9.0354899999999994,0.82916199999999995,0.57818400000000003,2.4632899999999999E-2,0.58899900000000005,589.10699999999997,124.488,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.65232959999999995,-6.7618139999999993E-2,0.29981010000000002,-0.11775190000000001,2,mandel-agol_geometric_transit_model,true,8.9437390000000008,367.01400000000001,243.7022,7.007625,5.0299250000000004,0.47049999999999997,57,51.588050000000003,159.155,2.78159,1.6039399999999999,0.00494349,1100.71,63.210799999999999,346.90699999999998,281.63999999999999,2,0000000000000000000000000000000000001,3951.0,122.0,4.4379999999999997,0.0,0.0,0.0,63.934699999999999,0.0,1.0,0.0,TIC8.1,Solar,Solar,TIC8.1,Solar,11.595828056335399,-1.0,2292.4577648219201,-1.0,2459292.4577648221,-1.0,1.45583851751626,-1.0,0.46703888827949103,-1.0,1752.4546858900801,-1.0,true,22260,431,4.5740129999999999,201.52070000000001,0.0192892,0.65282859999999998,4.1575899999999999,-4.838603,6.8680300000000001,0.169422,11.930120000000001,7.1436599999999997,1.633918,9380.4480000000003,0.0,11.259779999999999,46.98319,3117.4250000000002,3253.317,0.21837129999999999,0.61986110000000005,1.18819379374352E-5,9.4235480000000003,-2.7968009999999999,2.3408099999999998,2,0.0,0.0,151.4418,8.3341250000000002,-92.079089999999994,9.2089940000000006,177.23759999999999,8.5790509999999998,154.96039999999999,8.3339949999999998,-89.930279999999996,9.2089909999999993,179.1652,8.562875
00000990903-02,990903,2,s0036,2021-04-26,6.2779499999999997,0.00351454,2286.77,5.2677799999999997E-3,2459286.77,5.2677799999999997E-3,0.0158896,7.8667100000000007E-3,31.209099999999999,10.2331,88.591999999999999,62.216000000000001,0.76686900000000002,9.0354899999999994,1.0243,0.57818400000000003,3.8082299999999999E-2,0.58899900000000005,250.828,124.488,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.65232959999999995,-6.7618139999999993E-2,0.29981010000000002,-0.11775190000000001,3,mandel-agol_geometric_transit_model,true,6.5464000000000002,638.93640000000005,471.33300000000003,7.8847110000000002,6.346876,2.2309899999999998,53,57.37341,110.905,2.78159,1.0654300000000001,0.00494349,1350.53,63.210799999999999,786.21199999999999,281.63999999999999,2,0000000000000000000000000000000000001,3951.0,122.0,4.4379999999999997,0.0,0.0,0.0,63.934699999999999,0.0,1.0,0.0,TIC8.1,Solar,Solar,TIC8.1,Solar,6.2583305300849998,-1.0,2286.8054505492801,-1.0,2459286.8054505493,-1.0,1.0813927843657301,-1.0,6.9120125080837301E-22,-1.0,207.519095610417,-1.0,true,21866,652,2.6451539999999998,101.25830000000001,0.0116614,0.58583459999999998,2.1077599999999999,-4.8092930000000003,-0.96530000000000005,-0.422245,12.02214,7.6745400000000004,1.0513380000000001,0.0,9380.4480000000003,5.1410419999999997,16.360050000000001,3144.1840000000002,2503.2489999999998,0.25311919999999999,0.71643040000000002,4.3806536219983102E-7,12.29303,-3.0339849999999999,2.1813180000000001,4,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
00001538794-01,1538794,1,s0036,2021-04-26,0.20570099999999999,0.00351454,2280.9499999999998,5.2677799999999997E-3,2459280.9500000002,5.2677799999999997E-3,0.29891600000000002,7.8667100000000007E-3,4.1409200000000004,10.2331,88.616200000000006,62.216000000000001,0.10000000000000001,9.0354899999999994,0.5,0.57818400000000003,0.11767,0.58899900000000005,390152.0,124.488,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.70202220000000004,-0.40457290000000001,0.75918189999999997,-0.27949849999999998,0,mandel-agol_geometric_transit_model,false,-1.0,-1.0,-1.0,545.02359999999999,27583.91,9843.0840000000007,1434,13370.57,32.811799999999998,2.78159,5.8771600000000002E-3,0.00494349,2358.2800000000002,63.210799999999999,7309.7399999999998,281.63999999999999,2,0000000000000000000000000000000000001,4086.0,131.08099999999999,4.23881,0.119681,0.0,0.0,1.00549,0.103228,0.62868360000000001,0.18488209999999999,TIC8.1,TIC8.1,Solar,TIC8.1,TIC8.1-Der,0.205700859427452,-1.0,2280.9566192379398,-1.0,2459280.956619238,-1.0,1.50242384244643,-1.0,0.65576786308383705,-1.0,343394.88443192502,-1.0,true,36413,7508,-0.52196940000000003,-285.52350000000001,-0.518496,1.296313,2.4727700000000001,-2.0702379999999998,5.4140000000000001E-2,0.107269,80.843919999999997,603.36559999999997,0.0,0.0,209.75540000000001,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,82.457160000000002,60.39264,-0.1082058,2.5000100000000001,-0.2818966,2.5000089999999999,0.30195060000000001,2.5000089999999999,-0.29155490000000001,2.5000079999999998,0.20339080000000001,2.5000070000000001,0.35548849999999999,2.5000079999999998
00001538794-02,1538794,2,s0036,2021-04-26,4.7416600000000004,0.00351454,2282.9299999999998,5.2677799999999997E-3,2459282.9300000002,5.2677799999999997E-3,5.2823200000000001E-2,7.8667100000000007E-3,5.0992899999999999,10.2331,88.876300000000001,62.216000000000001,0.10000000000000001,9.0354899999999994,7.5,0.57818400000000003,0.38461000000000001,0.58899900000000005,3439.2600000000002,124.488,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.70202220000000004,-0.40457290000000001,0.75918189999999997,-0.27949849999999998,6,mandel-agol_geometric_transit_model,false,-1.0,-1.0,-1.0,19.76613,36.872880000000002,6.3333700000000004,327,213.87430000000001,5.7983500000000001,2.78159,4.7602600000000002E-2,0.00494349,828.63599999999997,63.210799999999999,111.423,281.63999999999999,2,0000000000000000000000000000000000001,4086.0,131.08099999999999,4.23881,0.119681,0.0,0.0,1.00549,0.103228,0.62868360000000001,0.18488209999999999,TIC8.1,TIC8.1,Solar,TIC8.1,TIC8.1-Der,4.7416645427674702,-1.0,2282.8703383936499,-1.0,2459282.8703383938,-1.0,8.7565672796380607,-1.0,0.53063526505687297,-1.0,1282.67660724541,-1.0,true,64466,3919,3.6168040000000001,24530.740000000002,0.101751,0.34478760000000003,1.8152600000000001,-1.8658790000000001,1.4333100000000001,2.0597,13.285909999999999,9.6282899999999998,0.0,209.75540000000001,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,-2.5100530000000001,3.191249,0.45287769999999999,2.532394,-0.02172522,2.5254129999999999,0.45339849999999998,2.532378,0.27022699999999999,2.5323910000000001,0.50085780000000002,2.5254099999999999,0.56910559999999999,2.526986
00003129778-01,3129778,1,s0036,2021-04-26,0.34390799999999999,0.00351454,2281.2199999999998,5.2677799999999997E-3,2459281.2200000002,5.2677799999999997E-3,0.0260062,7.8667100000000007E-3,1.73769,10.2331,59.137,62.216000000000001,0.89141400000000004,9.0354899999999994,0.91303500000000004,0.57818400000000003,0.106751,0.58899900000000005,624.34699999999998,124.488,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.56927479999999997,-3.2881590000000002E-2,5.8728839999999997E-2,-4.5482509999999997E-2,65,mandel-agol_geometric_transit_model,true,8.8352950000000003,7642.7929999999997,9272.1900000000005,9.3494729999999997,68.466459999999998,43.51249,1845,1702.886,4.8433999999999999,2.78159,1.2308700000000001E-2,0.00494349,4389.6400000000003,63.210799999999999,87747.899999999994,281.63999999999999,1,0000000000000000000000000000000000001,8450.0,147.62899999999999,4.2963399999999998,7.0869600000000005E-2,0.0,0.0,1.70597,5.7037699999999997E-2,0.42302729999999999,7.0465009999999995E-2,TIC8.1,TIC8.1,Solar,TIC8.1,TIC8.1-Der,0.343962222337723,-1.0,2281.2192401717798,-1.0,2459281.2192401718,-1.0,1.21809065982767,-1.0,0.60573605250089202,-1.0,900.28751240278802,-1.0,true,16463,7989,0.28088920000000001,21.935669999999998,-1.61593,0.93304830000000005,0.61499999999999999,-3.179891,0.25087999999999999,0.149495,3.4448340000000002,8.3048300000000008,4.3669010000000003E-3,0.0,0.0,0.07793775,0.28485820000000001,3585.9679999999998,3275.7089999999998,-3.236917,-0.2451063,5.4022600176660902E-17,7.068327,-0.31798080000000001,1.039444,73,7.7324140000000003,2.8930220000000002,15.69496,2.647275,-12.65165,2.7555589999999999,20.159269999999999,2.690445,16.075299999999999,2.646576,-14.930490000000001,2.7555559999999999,21.939340000000001,2.6975950000000002
00003520950-01,3520950,1,s0036,2021-04-26,0.22856399999999999,0.00351454,2280.98,5.2677799999999997E-3,2459280.98,5.2677799999999997E-3,0.38236399999999998,7.8667100000000007E-3,2.4510399999999999,10.2331,67.515199999999993,62.216000000000001,0.93737099999999995,9.0354899999999994,0.81232800000000005,0.57818400000000003,0.40616400000000003,0.58899900000000005,77541.5,124.488,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.63602080000000005,-0.30095959999999999,0.27435680000000001,-0.1023916,93,mandel-agol_geometric_transit_model,true,10.34202,7357.777,9102.9789999999994,11.349500000000001,96.750470000000007,69.370590000000007,1311,1135.164,41.742600000000003,2.78159,7.3197100000000001E-3,0.00494349,4962.1000000000004,63.210799999999999,143279.0,281.63999999999999,2,0000000000000000000000000000000000001,9621.0,318.0,4.4379999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,TIC8.1,Solar,Solar,Solar,Solar,0.22858482599258401,-1.0,2280.9733512156499,-1.0,2459280.9733512155,-1.0,1.1414194176625601,-1.0,0.53559339535409101,-1.0,122626.979401934,-1.0,true,15233,7566,11.324159999999999,84074.679999999993,-1.76334,1.816459,10.82118,-7.1518499999999996,0.11352,0.146852,3.9817469999999999,8.8622200000000007,4.0195830000000002E-2,1.0772550000000001E-6,0.0,1.4222300000000001,18.982949999999999,8378.1479999999992,27957.77,2.2242609999999999E-2,0.1221841,-1.0,-1.0,-1.0,-1.0,-1,8.6592409999999997,1.0279119999999999,7.4037360000000003,2.5885500000000001,-33.306570000000001,2.6487690000000002,34.119540000000001,2.6459649999999999,-4.4238289999999996,2.5880420000000002,3.9595600000000002,2.6487569999999998,5.9370339999999997,2.615221
00003520950-02,3520950,2,s0036,2021-04-26,0.22850599999999999,0.00351454,2281.0900000000001,5.2677799999999997E-3,2459281.0899999999,5.2677799999999997E-3,0.41099599999999997,7.8667100000000007E-3,2.04603,10.2331,62.534300000000002,62.216000000000001,0.94366300000000003,9.0354899999999994,1.07545,0.57818400000000003,0.53772299999999995,0.58899900000000005,87145.800000000003,124.488,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.63602080000000005,-0.30095959999999999,0.27435680000000001,-0.1023916,93,mandel-agol_geometric_transit_model,true,15.10224,6606.1850000000004,6370.7849999999999,13.45026,98.877489999999995,95.755520000000004,1271,1339.7860000000001,44.868400000000001,2.78159,7.3184699999999997E-3,0.00494349,4962.5200000000004,63.210799999999999,143327.0,281.63999999999999,2,0000000000000000000000000000000000001,9621.0,318.0,4.4379999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,TIC8.1,Solar,Solar,Solar,Solar,0.22850906706476101,-1.0,2281.0910811139802,-1.0,2459281.091081114,-1.0,1.3292227578403399,-1.0,0.65813734802831902,-1.0,113237.360676086,-1.0,true,6685,6963,0.43951210000000002,31787.349999999999,-2.65181,0.22513430000000001,0.67739000000000005,-2.3291200000000001,5.1400000000000001E-2,0.0545278,3.9693420000000001,11.27707,5.6751019999999999E-2,0.0,1.0772550000000001E-6,0.4652539,6.1864189999999999,6336.7269999999999,21065.66,-8.6438699999999993E-2,0.06523263,-1.0,-1.0,-1.0,-1.0,-1,11.812189999999999,2.6861090000000001,6.3329829999999996,2.628905,-33.664020000000001,2.6986620000000001,34.254530000000003,2.696307,-5.4902360000000003,2.6285280000000002,3.616349,2.6986490000000001,6.5742440000000002,2.6499410000000001
00004803974-01,4803974,1,s0036,2021-04-26,1.3957200000000001,0.00351454,2281.98,5.2677799999999997E-3,2459281.98,5.2677799999999997E-3,9.1748399999999994E-2,7.8667100000000007E-3,1.7495000000000001,10.2331,56.994300000000003,62.216000000000001,0.95299299999999998,9.0354899999999994,3.9615300000000002,0.57818400000000003,1.9807699999999999,0.58899900000000005,5261.71,124.488,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.67430469999999998,0.165243,-8.9436730000000006E-2,6.9657210000000002E-3,15,mandel-agol_geometric_transit_model,true,21.30489,6941.6840000000002,8245.0519999999997,20.6311,52.12471,36.039160000000003,1308,1270.873,5.71976,2.78159,2.0203100000000002E-2,0.00494349,889.58900000000006,63.210799999999999,148.006,281.63999999999999,1,0000000000000000000000000000000000001,3792.0,157.0,4.67584,0.0101596,0.0,0.0,0.57105399999999995,1.6946099999999999E-2,3.0280459999999998,0.11442099999999999,TIC8.1,TIC8.1,Solar,TIC8.1,TIC8.1-Der,1.39722156524658,-1.0,2281.9610038788001,-1.0,2459281.9610038786,-1.0,3.9444860543432898,-1.0,1.8120550187739399,-1.0,6046.0792912490497,-1.0,true,16019,7613,0.48538799999999999,104.0047,-0.618956,0.61412580000000005,1.2298500000000001,-2.321672,0.84858999999999996,0.605532,5.5353409999999998,13.338229999999999,4.1665929999999998,0.0,0.0,0.71385399999999999,1.5881879999999999,1264.248,705.07730000000004,-0.18017130000000001,0.53063280000000002,5.6551816998304804E-38,7.3987319999999999,5.8284719999999998E-2,1.0351669999999999,18,10.718,11.716710000000001,23.99689,2.520905,-13.5273,2.5328200000000001,27.54702,2.5237829999999999,21.967020000000002,2.5195110000000001,-18.153040000000001,2.5328149999999998,28.497070000000001,2.524918
00004850022-01,4850022,1,s0036,2021-04-26,0.25429499999999999,0.00351454,2281.0599999999999,5.2677799999999997E-3,2459281.0600000001,5.2677799999999997E-3,0.13542299999999999,7.8667100000000007E-3,1.4599299999999999,10.2331,47.298099999999998,62.216000000000001,0.99010500000000001,9.0354899999999994,1.05783,0.57818400000000003,0.528914,0.58899900000000005,7467.3599999999997,124.488,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.67740909999999999,0.12073299999999999,-2.1534310000000001E-2,-1.7621499999999998E-2,85,mandel-agol_geometric_transit_model,true,16.392810000000001,7948.0360000000001,9871.268,16.600210000000001,105.236,36.41095,1178,960.72410000000002,9.3976000000000006,2.78159,6.6884400000000004E-3,0.00494349,1640.6700000000001,63.210799999999999,1712.4000000000001,281.63999999999999,2,0000000000000000000000000000000000001,3814.0,157.0,4.6213899999999999,1.1432299999999999E-2,0.0,0.0,0.63565499999999997,1.8799400000000001E-2,2.399762,9.5014109999999999E-2,TIC8.1,TIC8.1,Solar,TIC8.1,TIC8.1-Der,0.25429546833038302,-1.0,2281.0646262684099,-1.0,2459281.0646262686,-1.0,1.55918455057376,-1.0,0.69064715760275197,-1.0,18718.497834526199,-1.0,true,14262,7708,11.689590000000001,5416.0020000000004,-0.730377,1.727257,8.6814599999999995,-4.6147070000000001,0.12406,0.102189,3.3064740000000001,10.100490000000001,0.14431450000000001,0.0,1.2029600000000001E-7,1.5092829999999999,5.3434520000000001,2811.6030000000001,2491.145,9.5309790000000005E-2,0.46986169999999999,-1.0,-1.0,-1.0,-1.0,-1,6.207103,22.726459999999999,90.264930000000007,2.5169670000000002,5.5804619999999999E-2,2.5014720000000001,90.264949999999999,2.5169670000000002,30.098410000000001,2.5008509999999999,-5.6120429999999999,2.5014699999999999,30.617139999999999,2.5008710000000001
00004850022-02,4850022,2,s0036,2021-04-26,0.25431900000000002,0.00351454,2280.9400000000001,5.2677799999999997E-3,2459280.9399999999,5.2677799999999997E-3,0.12563199999999999,7.8667100000000007E-3,1.36687,10.2331,44.887999999999998,62.216000000000001,0.96841299999999997,9.0354899999999994,1.23767,0.57818400000000003,0.618834,0.58899900000000005,7946.75,124.488,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.67740909999999999,0.12073299999999999,-2.1534310000000001E-2,-1.7621499999999998E-2,84,mandel-agol_geometric_transit_model,true,15.65643,5662.1000000000004,5520.6319999999996,14.27933,99.553449999999998,67.314300000000003,1196,1353.442,8.71814,2.78159,6.6888599999999996E-3,0.00494349,1640.6199999999999,63.210799999999999,1712.1900000000001,281.63999999999999,2,0000000000000000000000000000000000001,3814.0,157.0,4.6213899999999999,1.1432299999999999E-2,0.0,0.0,0.63565499999999997,1.8799400000000001E-2,2.399762,9.5014109999999999E-2,TIC8.1,TIC8.1,Solar,TIC8.1,TIC8.1-Der,0.254295461438583,-1.0,2280.93751371485,-1.0,2459280.9375137147,-1.0,1.4085292794942099,-1.0,0.55157800552039804,-1.0,13879.7749673861,-1.0,true,5410,6048,0.0,0.0,-3.85873,0.51758329999999997,0.0,-4.3763160000000001,0.12706000000000001,0.0520604,4.0023720000000003,8.1993899999999993,0.67258790000000002,1.2029600000000001E-7,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,8.4682659999999998,17.444959999999998,90.160269999999997,2.5172729999999999,0.16622980000000001,2.5021260000000001,90.160420000000002,2.5172729999999999,30.01117,2.5012219999999998,-5.5120630000000004,2.5021239999999998,30.513159999999999,2.5012509999999999
