#Select Statistics Per TCE From the Data Validation XML Files
#Mission = TESS
#Search = tess2020325171311
#Sectors = s0032-s0032
#Created Date = 2021-02-01
#
tceid,ticid,tce_plnt_num,sectors,lastUpdate,tce_period,tce_period_err,tce_time0bt,tce_time0bt_err,tce_time0,tce_time0_err,tce_ror,tce_ror_err,tce_dor,tce_dor_err,tce_incl,tce_incl_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_ingress,tce_ingress_err,tce_depth,tce_depth_err,tce_eccen,tce_eccen_err,tce_longp,tce_longp_err,tce_limbdark_mod,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_ldm_coeff4,tce_num_transits,tce_trans_mod,tce_full_conv,tce_model_snr,tce_model_chisq,tce_model_dof,tce_robstat,tce_dof2,tce_chisq2,tce_chisqgofdof,tce_chisqgof,tce_prad,tce_prad_err,tce_sma,tce_sma_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_ntoi,tce_sectors,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_smet,tce_smet_err,tce_sradius,tce_sradius_err,tce_sdensity,tce_sdensity_err,tce_steff_prov,tce_slogg_prov,tce_smet_prov,tce_sradius_prov,tce_sdensity_prov,tcet_period,tcet_period_err,tcet_time0bt,tcet_time0bt_err,tcet_time0,tcet_time0_err,tcet_duration,tcet_duration_err,tcet_ingress,tcet_ingress_err,tcet_depth,tcet_depth_err,tcet_full_conv,tcet_model_chisq,tcet_model_dof,wst_robstat,wst_depth,tce_ws_mesmedian,tce_ws_mesmad,tce_ws_maxmes,tce_ws_minmes,tce_ws_maxmesd,tce_ws_minmesd,tce_max_sngle_ev,tce_max_mult_ev,tce_bin_oedp_stat,tce_bin_spc_stat,tce_bin_lpc_stat,tce_albedo,tce_albedo_err,tce_ptemp,tce_ptemp_err,tce_albedo_stat,tce_ptemp_stat,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd,bootstrap_transit_count,tce_cap_stat,tce_hap_stat,tce_dicco_mra,tce_dicco_mra_err,tce_dicco_mdec,tce_dicco_mdec_err,tce_dicco_msky,tce_dicco_msky_err,tce_ditco_mra,tce_ditco_mra_err,tce_ditco_mdec,tce_ditco_mdec_err,tce_ditco_msky,tce_ditco_msky_err
00000592638-01,592638,1,s0032,2021-01-30,0.27022699999999999,2.1239000000000002E-3,2174.2800000000002,3.9939900000000002E-3,2459174.2799999998,3.9939900000000002E-3,0.0103211,4.9058399999999999E-3,1.93411,5.2538999999999998,89.703800000000001,83.593100000000007,9.9998299999999995E-3,11.5748,1.1346000000000001,0.38264500000000001,1.2870899999999999E-2,0.38834200000000002,120.495,90.4786,0,0,0,0,claret_tess_nonlinear_limb_darkening_model,0.41988579999999998,0.68530239999999998,-0.80714569999999997,0.30000909999999997,91,mandel-agol_geometric_transit_model,true,7.0434060000000001,12713.27,15775.309999999999,7.3347619999999996,89.696299999999994,83.362560000000002,2621,2395.1300000000001,4.4005099999999997,1.83941,0,4.9439000000000002E-3,0,63.207599999999999,0,281.58800000000002,1,000000000000000000000000000000001,6769,126.45399999999999,3.4160900000000001,8.5332900000000003E-2,0,0,3.9054700000000002,0.165628,0.02434538,4.8936869999999999E-3,TIC8.1,TIC8.1,Solar,TIC8.1,TIC8.1-Der,0.27013805508613598,-1,2174.28418471035,-1,2459174.2841847101,-1,1.41236118710854,-1,0.50591083657806402,-1,232.42764807621401,-1,true,18929,8812,6.6845249999999998,115.182,2.12575,4.2237689999999999,8.10839,-10.445639999999999,0.17774999999999999,0.137477,3.388201,7.3246700000000002,0.1579631,0,0,0,-1,0,-1,0,0,2.4329994851576698E-7,10.24671,0.2232024,1.411219,97,8.1448389999999993,0.91666230000000004,11.24677,2.739296,1.8966609999999999,2.7950539999999999,11.405570000000001,2.7408540000000001,11.416029999999999,2.7392479999999999,2.6512570000000002,2.7950529999999998,11.719849999999999,2.7421310000000001
00000627436-01,627436,1,s00G32,2021-01-30,0.28962500000000002,2.1239000000000002E-3,2174.3899999999999,3.9939900000000002E-3,2459174.3900000001,3.9939900000000002E-3,0.54559000000000002,4.9058399999999999E-3,1.5061500000000001,5.2538999999999998,49.656999999999996,83.593100000000007,0.97502699999999998,11.5748,3.4754999999999998,0.38264500000000001,1.7377499999999999,0.38834200000000002,135145,90.4786,0,0,0,0,claret_tess_nonlinear_limb_darkening_model,0.43214989999999998,0.6615238,-0.83330230000000005,0.31742330000000002,85,mandel-agol_geometric_transit_model,true,65.300139999999999,11294.9,12945.6,40.288409999999999,229.27440000000001,49.082160000000002,1214,1113.8389999999999,123.687,1.83941,0,4.9439000000000002E-3,0,63.207599999999999,0,281.58800000000002,1,000000000000000000000000000000001,7295,190.322,4.0208399999999997,9.3993199999999999E-2,0,0,2.0766100000000001,0.107513,0.1842829,4.1009160000000003E-2,TIC8.1,TIC8.1,Solar,TIC8.1,TIC8.1-Der,0.28945565223693798,-1,2174.3970877687402,-1,2459174.3970877687,-1,0.65703626436697105,-1,0.30701537040933002,-1,20503.1526248185,-1,true,59233,8547,16.683299999999999,13807.27,0.102189,1.020921,21.279910000000001,-16.364930000000001,-5.5230000000000001E-2,-0.0698146,15.926259999999999,27.691510000000001,77.122460000000004,0,0,0,-1,0,-1,0,0,-1,-1,-1,-1,-1,44.510109999999997,26.655249999999999,-1.635332,2.5000049999999998,-0.42940260000000002,2.5000049999999998,1.690768,2.5000049999999998,0.50583690000000003,2.500003,0.53388329999999995,2.5000040000000001,0.73546069999999997,2.500003
00000737327-01,737327,1,s0032,2021-01-30,12.0814,2.1239000000000002E-3,2175.1300000000001,3.9939900000000002E-3,2459175.1299999999,3.9939900000000002E-3,5.1889600000000001E-2,4.9058399999999999E-3,31.626300000000001,5.2538999999999998,88.389300000000006,83.593100000000007,0.88894099999999998,11.5748,1.6418999999999999,0.38264500000000001,0.33967599999999998,0.38834200000000002,2400.46,90.4786,0,0,0,0,claret_tess_nonlinear_limb_darkening_model,0.53579659999999996,0.0539689,0.22505910000000001,-0.15981020000000001,3,mandel-agol_geometric_transit_model,true,14.91051,806.11279999999999,599.95960000000002,9.5582180000000001,9.8106580000000001,7.7531100000000004,83,102.191,7.6431500000000003,1.83941,0.105221,4.9439000000000002E-3,927.83799999999997,63.207599999999999,175.15000000000001,281.58800000000002,1,000000000000000000000000000000001,5872,122.20699999999999,4.2044199999999998,7.7387999999999998E-2,0,0,1.34924,6.1633199999999999E-2,0.43284329999999999,0.07962342,TIC8.1,TIC8.1,Solar,TIC8.1,TIC8.1-Der,12.077772140502899,-1,2175.1399157268302,-1,2459175.1399157266,-1,1.0673881863485899,-1,0.0169486131772205,-1,2478.2849809197901,-1,true,27069,891,4.2071370000000003,837.62130000000002,0.0197521,0.63891819999999999,5.40625,-5.252739,5.8208099999999998,0.949977,19.779029999999999,12.60094,6.5756319999999997,0,0,87.333309999999997,24.75573,4385.384,294.67360000000002,3.4874070000000001,11.65442,1.76428802556383E-13,11.881080000000001,-2.7013929999999999,2.1041319999999999,3,5.3173839999999997,1.7097439999999999,-2.790778,2.7229459999999999,2.1457570000000001,2.7784399999999998,3.5203289999999998,2.7436940000000001,-2.8414999999999999,2.7229390000000002,2.4159790000000001,2.778438,3.7297560000000001,2.746362
00001273249-01,1273249,1,s0032,2021-01-30,17.076000000000001,2.1239000000000002E-3,2180.3200000000002,3.9939900000000002E-3,2459180.3199999998,3.9939900000000002E-3,6.8274500000000002E-2,4.9058399999999999E-3,12.405799999999999,5.2538999999999998,89.753399999999999,83.593100000000007,5.3389899999999997E-2,11.5748,11.2331,0.38264500000000001,0.72130700000000003,0.38834200000000002,5709.7600000000002,90.4786,0,0,0,0,claret_tess_nonlinear_limb_darkening_model,0.67336090000000004,-0.22064300000000001,0.50943890000000003,-0.1895521,2,mandel-agol_geometric_transit_model,true,9.9262580000000007,2854.4960000000001,2978.9299999999998,6.8729889999999996,5.4876180000000003,5.8186299999999997,617,700.37969999999996,6.7117000000000004,1.83941,0.110722,4.9439000000000002E-3,498.56900000000002,63.207599999999999,14.602399999999999,281.58800000000002,1,000000000000000000000000000000001,3962,128.536,4.3215199999999996,0.12212000000000001,0,0,0.900474,9.5537800000000006E-2,0.84927520000000001,0.25524269999999999,TIC8.1,TIC8.1,Solar,TIC8.1,TIC8.1-Der,17.099992752075199,-1,2180.1737255668199,-1,2459180.1737255668,-1,17.6082065929644,-1,8.1551542925580094,-1,2621.3369470893299,-1,true,25937,4982,1.459076,1069.0219999999999,-0.042233,0.75388440000000001,5.8229800000000003,-4.8712439999999999,12.51525,-4.15696,14.48784,16.14865,5.2987989999999998,0,0,160.05279999999999,110.6695,2741.7750000000001,462.25880000000001,1.4371879999999999,4.8426850000000004,1.31540905459731E-16,9.3245260000000005,-2.5339770000000001,2.2813889999999999,2,9.6412790000000008,-0.05952093,-0.1629158,2.5289830000000002,2.0448379999999999,2.54447,2.0513170000000001,2.5443730000000002,-1.0858400000000001E-2,2.5289809999999999,1.008734,2.544467,1.0087919999999999,2.5444650000000002
00001274935-01,1274935,1,s0032,2021-01-30,9.1804000000000006,2.1239000000000002E-3,2181.73,3.9939900000000002E-3,2459181.73,3.9939900000000002E-3,0.16270599999999999,4.9058399999999999E-3,10.632199999999999,5.2538999999999998,84.656700000000001,83.593100000000007,0.99010500000000001,11.5748,4.0407200000000003,0.38264500000000001,2.0203600000000002,0.38834200000000002,10979.5,90.4786,0,0,0,0,claret_tess_nonlinear_limb_darkening_model,0.66478999999999999,0.28382410000000002,-0.2335016,0.04908991,3,mandel-agol_geometric_transit_model,true,18.302820000000001,2037.6659999999999,1066.7919999999999,13.986079999999999,30.067550000000001,237.12700000000001,190,638.70339999999999,5.7582599999999999,1.83941,5.7750099999999999E-2,4.9439000000000002E-3,338.416,63.207599999999999,3.0997300000000001,281.58800000000002,1,000000000000000000000000000000001,3237,157,4.8998999999999997,0.00185782,0,0,0.32417899999999999,0.0102849,8.9354180000000003,0.28605029999999998,TIC8.1,TIC8.1,Solar,TIC8.1,TIC8.1-Der,9.0916624069213903,-1,2181.83040054307,-1,2459181.8304005433,-1,3.8983261394939799,-1,1.8976329945171799,-1,4301.0719363226499,-1,true,19985,2026,2.340916,1890.492,-0.00843974,0.6196178,3.2305700000000002,-3.9372590000000001,4.00692,0.45831,41.703209999999999,33.377009999999999,1.9287639999999999,0,0,104.61020000000001,1338.9780000000001,1673.3420000000001,5355.2030000000004,7.7380019999999994E-2,0.2492752,1.34566901453711E-122,8.6241070000000004,-1.3725620000000001,1.477595,3,2.331248,-0.21574769999999999,2.480912,2.5027460000000001,-3.2453690000000002,2.504642,4.0850150000000003,2.503943,0.34053850000000002,2.5027379999999999,-1.2484219999999999,2.5046390000000001,1.2940339999999999,2.504508
00001308855-01,1308855,1,s0032,2021-01-30,0.47898499999999999,2.1239000000000002E-3,2174.4899999999998,3.9939900000000002E-3,2459174.4900000002,3.9939900000000002E-3,1.2123500000000001E-2,4.9058399999999999E-3,6.6927700000000003,5.2538999999999998,86.365200000000002,83.593100000000007,0.42430299999999999,11.5748,0.50500500000000004,0.38264500000000001,7.4031599999999998E-3,0.38834200000000002,165.495,90.4786,0,0,0,0,claret_tess_nonlinear_limb_darkening_model,0.57129359999999996,-8.5471240000000004E-2,0.4172728,-0.23797879999999999,51,mandel-agol_geometric_transit_model,true,8.9439320000000002,3926.0709999999999,4797.7079999999996,8.5709769999999992,53.978070000000002,38.942489999999999,734,660.75779999999997,1.32352,1.83941,1.1986800000000001E-2,4.9439000000000002E-3,2329.5300000000002,63.207599999999999,6959.7399999999998,281.58800000000002,5,000000000000000000000000000000001,5780,0,4.4379999999999997,0,0,0,1,0,1,0,Solar,Solar,Solar,Solar,Solar,0.478870689868927,-1,2174.4732363828298,-1,2459174.4732363829,-1,1.5789647983619099,-1,7.8964798361911004E-2,-1,89.737186244484803,-1,true,18222,6113,9.1921219999999995,151.7157,-0.113506,2.4137810000000002,8.3326700000000002,-8.907667,0.26634999999999998,0.288223,3.9329190000000001,7.3442299999999996,0.3358622,7.4972500000000001E-6,4.1089989999999997E-6,6.8462829999999997,4.9457079999999998,5826.0230000000001,1052.191,1.1820919999999999,3.323061,2.6447827799037498E-10,8.4716419999999992,-0.48682209999999998,1.2609049999999999,54,0,0,-12.1525,2.560012,-9.3545490000000004,2.6888960000000002,15.335929999999999,2.6087099999999999,-12.657920000000001,2.5599180000000001,-12.435409999999999,2.688895,17.74436,2.6240549999999998
00001308855-02,1308855,2,s0032,2021-01-30,0.47890500000000003,2.1239000000000002E-3,2174.2800000000002,3.9939900000000002E-3,2459174.2799999998,3.9939900000000002E-3,1.0907500000000001E-2,4.9058399999999999E-3,7.2973999999999997,5.2538999999999998,87.613799999999998,83.593100000000007,0.30383399999999999,11.5748,0.48522799999999999,0.38264500000000001,5.7945499999999999E-3,0.38834200000000002,136.363,90.4786,0,0,0,0,claret_tess_nonlinear_limb_darkening_model,0.57129359999999996,-8.5471240000000004E-2,0.4172728,-0.23797879999999999,53,mandel-agol_geometric_transit_model,true,8.3051359999999992,3802.2109999999998,4539.2420000000002,8.6671040000000001,55.877209999999998,40.207450000000001,763,738.84849999999994,1.1907700000000001,1.83941,0.0119855,4.9439000000000002E-3,2329.6599999999999,63.207599999999999,6961.29,281.58800000000002,5,000000000000000000000000000000001,5780,0,4.4379999999999997,0,0,0,1,0,1,0,Solar,Solar,Solar,Solar,Solar,0.47884112400525197,-1,2174.2831857189299,-1,2459174.283185719,-1,0.68246175568293799,-1,0.26422750683312202,-1,273.41170288438298,-1,true,14399,6159,8.1587809999999994,148.96170000000001,-0.283614,2.4478360000000001,8.2250899999999998,-7.6235140000000001,0.16456000000000001,0.144769,4.0735830000000002,7.1378899999999996,0.01355577,7.9447440000000005E-8,7.4972500000000001E-6,8.3024489999999993,9.1575299999999995,6114.1239999999998,1685.9739999999999,0.79742570000000002,2.2446760000000001,7.1604080724003303E-10,8.4654000000000007,-0.49421599999999999,1.2610429999999999,55,0,0,-5.2676369999999997,2.5704690000000001,20.48845,2.6194310000000001,21.154769999999999,2.616422,-5.7501499999999997,2.5704509999999998,17.434449999999998,2.6194299999999999,18.358219999999999,2.614665
00001308855-03,1308855,3,s0032,2021-01-30,0.47882400000000003,2.1239000000000002E-3,2174.3299999999999,3.9939900000000002E-3,2459174.3300000001,3.9939900000000002E-3,0.0128147,4.9058399999999999E-3,6.0442099999999996,5.2538999999999998,85.832499999999996,83.593100000000007,0.43924400000000002,11.5748,0.55591199999999996,0.38264500000000001,0.00875365,0.38834200000000002,184.499,90.4786,0,0,0,0,claret_tess_nonlinear_limb_darkening_model,0.57129359999999996,-8.5471240000000004E-2,0.4172728,-0.23797879999999999,51,mandel-agol_geometric_transit_model,true,9.5010560000000002,2030.5909999999999,2499.4490000000001,8.6466159999999999,54.387140000000002,32.596429999999998,560,460.64940000000001,1.3989799999999999,1.83941,1.1984099999999999E-2,4.9439000000000002E-3,2329.79,63.207599999999999,6962.8699999999999,281.58800000000002,5,000000000000000000000000000000001,5780,0,4.4379999999999997,0,0,0,1,0,1,0,Solar,Solar,Solar,Solar,Solar,0.47887069300343599,-1,2174.29779121601,-1,2459174.2977912161,-1,2.1224571808467299,-1,0.622457219107311,-1,332.14268014309602,-1,true,11613,3276,8.4657750000000007,148.8372,-0.405962,2.4659650000000002,8.7128800000000002,-8.0559619999999992,0.11873,0.0989355,4.3260820000000004,7.25908,0.41971799999999998,0,5.9721349999999999E-6,6.0086550000000001,6.1330460000000002,5639.6440000000002,1439.1199999999999,0.81666680000000003,2.2999149999999999,3.92367441243738E-10,8.4654000000000007,-0.49421599999999999,1.2610429999999999,55,0,0,16.92212,2.5729150000000001,-13.48678,2.607723,21.639109999999999,2.5864919999999998,16.440650000000002,2.5727359999999999,-16.547720000000002,2.6077210000000002,23.326419999999999,2.590401
00001308855-04,1308855,4,s0032,2021-01-30,0.47903899999999999,2.1239000000000002E-3,2174.4400000000001,3.9939900000000002E-3,2459174.4399999999,3.9939900000000002E-3,0.0141756,4.9058399999999999E-3,4.7345600000000001,5.2538999999999998,79.102900000000005,83.593100000000007,0.89504899999999998,11.5748,0.376056,0.38264500000000001,2.5187399999999999E-2,0.38834200000000002,176.38200000000001,90.4786,0,0,0,0,claret_tess_nonlinear_limb_darkening_model,0.57129359999999996,-8.5471240000000004E-2,0.4172728,-0.23797879999999999,51,mandel-agol_geometric_transit_model,true,10.517099999999999,1528.135,1993.605,8.6580379999999995,55.290469999999999,58.39855,498,421.30689999999998,1.5475399999999999,1.83941,0.0119877,4.9439000000000002E-3,2329.4400000000001,63.207599999999999,6958.71,281.58800000000002,5,000000000000000000000000000000001,5780,0,4.4379999999999997,0,0,0,1,0,1,0,Solar,Solar,Solar,Solar,Solar,0.47894645059725499,-1,2174.4497812136501,-1,2459174.4497812134,-1,0.68329403517940002,-1,0.198637634645635,-1,214.09924164125101,-1,true,9930,2949,9.7483129999999996,148.50790000000001,-0.556832,2.252869,10.04851,-7.8082560000000001,9.2689999999999995E-2,0.240602,4.4290570000000002,8.4494199999999999,1.162507,4.1089989999999997E-6,0,4.9024229999999998,3.894809,5359.1400000000003,1064.4169999999999,1.0019549999999999,2.846346,6.8066070639869405E-13,8.4716419999999992,-0.48682209999999998,1.2609049999999999,54,0,0,-8.7269830000000006,2.5952410000000001,19.209669999999999,2.6114069999999998,21.09909,2.6086490000000002,-9.2404010000000003,2.5951939999999998,16.123709999999999,2.6114060000000001,18.583839999999999,2.6074069999999998
00001308855-05,1308855,5,s0032,2021-01-30,0.47889799999999999,2.1239000000000002E-3,2174.54,3.9939900000000002E-3,2459174.54,3.9939900000000002E-3,0.0108237,4.9058399999999999E-3,6.9794700000000001,5.2538999999999998,85.930800000000005,83.593100000000007,0.49526799999999999,11.5748,0.46430900000000003,0.38264500000000001,6.5990900000000002E-3,0.38834200000000002,129.88900000000001,90.4786,0,0,0,0,claret_tess_nonlinear_limb_darkening_model,0.57129359999999996,-8.5471240000000004E-2,0.4172728,-0.23797879999999999,51,mandel-agol_geometric_transit_model,true,8.7354059999999993,1916.057,2332.8200000000002,8.6116499999999991,53.768300000000004,60.358449999999998,556,535.57569999999998,1.18163,1.83941,1.1985300000000001E-2,4.9439000000000002E-3,2329.6700000000001,63.207599999999999,6961.4399999999996,281.58800000000002,5,000000000000000000000000000000001,5780,0,4.4379999999999997,0,0,0,1,0,1,0,Solar,Solar,Solar,Solar,Solar,0.47894645059725499,-1,2174.5176634703698,-1,2459174.5176634705,-1,1.5372673332370801,-1,3.7267333237081403E-2,-1,136.54471547133201,-1,true,8453,3265,7.1152519999999999,94.925299999999993,-0.712591,2.1450239999999998,6.8036899999999996,-8.3094579999999993,0.17163,0.145811,4.5101120000000003,8.0141500000000008,0.02392944,5.9721349999999999E-6,7.9447440000000005E-8,5.3727729999999996,6.0254079999999997,5483.8379999999997,1537.5160000000001,0.72572230000000004,2.0514700000000001,7.8083659975155407E-12,8.4716419999999992,-0.48682209999999998,1.2609049999999999,54,0,0,-14.829750000000001,2.551612,7.3493370000000002,2.6257320000000002,16.55096,2.5663960000000001,-15.33142,2.5514700000000001,4.2762779999999996,2.625731,15.91663,2.5569030000000001
