#Select Statistics Per TCE From the Data Validation XML Files                   
#Mission = TESS                                                                 
#Search = tess2019113062933                                                     
#Sectors = s0011-s0011                                                          
#Created Date = 2021-10-28                                                      
#                                                                               
tceid,ticid,tce_plnt_num,sectors,lastUpdate,tce_period,tce_period_err,tce_time0bt,tce_time0bt_err,tce_time0,tce_time0_err,tce_ror,tce_ror_err,tce_dor,tce_dor_err,tce_incl,tce_incl_err,tce_impact,tce_impact_err,tce_duration,tce_duration_err,tce_ingress,tce_ingress_err,tce_depth,tce_depth_err,tce_eccen,tce_eccen_err,tce_longp,tce_longp_err,tce_limbdark_mod,tce_ldm_coeff1,tce_ldm_coeff2,tce_ldm_coeff3,tce_ldm_coeff4,tce_num_transits,tce_trans_mod,tce_full_conv,tce_model_snr,tce_model_chisq,tce_model_dof,tce_robstat,tce_dof2,tce_chisq2,tce_chisqgofdof,tce_chisqgof,tce_prad,tce_prad_err,tce_sma,tce_sma_err,tce_eqt,tce_eqt_err,tce_insol,tce_insol_err,tce_ntoi,tce_sectors,tce_steff,tce_steff_err,tce_slogg,tce_slogg_err,tce_smet,tce_smet_err,tce_sradius,tce_sradius_err,tce_sdensity,tce_sdensity_err,tce_steff_prov,tce_slogg_prov,tce_smet_prov,tce_sradius_prov,tce_sdensity_prov,tcet_period,tcet_period_err,tcet_time0bt,tcet_time0bt_err,tcet_time0,tcet_time0_err,tcet_duration,tcet_duration_err,tcet_ingress,tcet_ingress_err,tcet_depth,tcet_depth_err,tcet_full_conv,tcet_model_chisq,tcet_model_dof,wst_robstat,wst_depth,tce_ws_mesmedian,tce_ws_mesmad,tce_ws_maxmes,tce_ws_minmes,tce_ws_maxmesd,tce_ws_minmesd,tce_max_sngle_ev,tce_max_mult_ev,tce_bin_oedp_stat,tce_bin_spc_stat,tce_bin_lpc_stat,tce_albedo,tce_albedo_err,tce_ptemp,tce_ptemp_err,tce_albedo_stat,tce_ptemp_stat,boot_fap,boot_mesthresh,boot_mesmean,boot_messtd,bootstrap_transit_count,tce_cap_stat,tce_hap_stat,tce_dicco_mra,tce_dicco_mra_err,tce_dicco_mdec,tce_dicco_mdec_err,tce_dicco_msky,tce_dicco_msky_err,tce_ditco_mra,tce_ditco_mra_err,tce_ditco_mdec,tce_ditco_mdec_err,tce_ditco_msky,tce_ditco_msky_err
00000052357-01,52357,1,s0011,2021-10-28,0.54834700000000003,2.5514400000000001E-4,1597.29,7.6983399999999995E-4,2458597.29,7.6983399999999995E-4,0.119436,6.8590999999999999E-2,1.3508100000000001,0.11303000000000001,42.864199999999997,0.72072000000000003,0.99010500000000001,9.7505999999999995E-2,2.5326599999999999,1.8913800000000001E-2,1.26633,9.4569300000000005E-3,5517.9200000000001,488.68599999999998,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.71366600000000002,-0.60651429999999995,1.073528,-0.41022989999999998,30,mandel-agol_geometric_transit_model,true,28.55866,5326.8050000000003,6423.7879999999996,103.49939999999999,945.89340000000004,442.14109999999999,899,2610.8519999999999,302.56400000000002,21.1876,0.0,4.4683099999999996E-3,0.0,70.355699999999999,0.0,837.68100000000004,2,000000000001,4347.0,122.0,4.4379999999999997,0.0,0.0,0.0,23.204999999999998,0.0,1.0,0.0,TIC8.1,Solar,Solar,TIC8.1,Solar,0.54785555601119995,-1.0,1597.3016163253301,-1.0,2458597.3016163255,-1.0,1.4558395228418599,-1.0,0.634125902535421,-1.0,4942.2829442649499,-1.0,true,16428,5796,45.196219999999997,1769.9690000000001,-0.243821,3.5399639999999999,35.911200000000001,-18.971589999999999,0.27422000000000002,0.322833,29.334800000000001,114.7811,0.46773700000000001,3.8166330000000003E-6,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,0.0,0.0,-18.725670000000001,2.5002279999999999,-34.537439999999997,2.5000089999999999,39.287210000000002,2.5000589999999998,-17.953690000000002,2.5000049999999998,-40.018680000000003,2.5000070000000001,43.861490000000003,2.500006
00000052357-02,52357,2,s0011,2021-10-28,0.54806900000000003,2.5514400000000001E-4,1597.02,7.6983399999999995E-4,2458597.02,7.6983399999999995E-4,6.9151500000000005E-2,6.8590999999999999E-2,1.2569600000000001,0.11303000000000001,38.0291,0.72072000000000003,0.99010500000000001,9.7505999999999995E-2,2.2946200000000001,1.8913800000000001E-2,1.1473100000000001,9.4569300000000005E-3,1846.23,488.68599999999998,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.71366600000000002,-0.60651429999999995,1.073528,-0.41022989999999998,31,mandel-agol_geometric_transit_model,true,23.286909999999999,3132.1410000000001,4122.7049999999999,18.29937,57.814390000000003,41.12594,919,826.78290000000004,175.18100000000001,21.1876,0.0,4.4683099999999996E-3,0.0,70.355699999999999,0.0,837.68100000000004,2,000000000001,4347.0,122.0,4.4379999999999997,0.0,0.0,0.0,23.204999999999998,0.0,1.0,0.0,TIC8.1,Solar,Solar,TIC8.1,Solar,0.54785555808568398,-1.0,1597.0310608740101,-1.0,2458597.031060874,-1.0,1.4503258413098501,-1.0,0.57181163692761094,-1.0,2001.2934684612201,-1.0,true,14917,4491,-1.4941739999999999,-289.47910000000002,-1.06832,0.64179889999999995,0.63341999999999998,-2.1953939999999998,0.10692,-0.111134,10.431699999999999,14.62116,0.80348030000000004,0.0,3.8166330000000003E-6,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,0.0,0.0,-18.76276,2.5002420000000001,-35.100050000000003,2.5000239999999998,39.800179999999997,2.5000719999999998,-18.02394,2.5000200000000001,-40.665559999999999,2.500022,44.480899999999998,2.5000209999999998
00000067228-01,67228,1,s0011,2021-10-28,17.655000000000001,2.5514400000000001E-4,1604.51,7.6983399999999995E-4,2458604.5099999998,7.6983399999999995E-4,3.5874900000000001E-2,6.8590999999999999E-2,15.572699999999999,0.11303000000000001,89.963099999999997,0.72072000000000003,0.0100296,9.7505999999999995E-2,8.9778599999999997,1.8913800000000001E-2,0.31136900000000001,9.4569300000000005E-3,1525.3800000000001,488.68599999999998,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.63945879999999999,-0.34209240000000002,0.76598319999999998,-0.37147639999999998,2,mandel-agol_geometric_transit_model,true,12.22001,2378.3670000000002,2496.451,7.6161000000000003,6.1517530000000002,11.6921,517,476.92140000000001,5.7330300000000003,21.1876,0.171157,4.4683099999999996E-3,707.68200000000002,70.355699999999999,59.275199999999998,837.68100000000004,1,000000000001,5484.0,0.0,4.4379999999999997,0.0,0.0,0.0,1.46383,0.0,1.0,0.0,TIC8.1,Solar,Solar,TIC8.1,Solar,17.645826339721701,-1.0,1604.6188811238201,-1.0,2458604.6188811236,-1.0,3.1266216059942402,-1.0,9.2715447374317403E-2,-1.0,407.79602718987502,-1.0,true,23975,4268,1.3785480000000001,225.45439999999999,0.0170809,0.49436419999999998,1.8517600000000001,-2.620892,-1.8319700000000001,-1.45697,14.58338,15.30339,15.27872,0.0,0.0,110.5484,75.138440000000003,3547.8609999999999,602.86000000000001,1.457954,4.7111739999999998,1.8198763263472901E-59,5.3241990000000001,0.97131160000000005,0.88360320000000003,2,5.1996500000000001,-0.39724159999999997,-15.98621,2.5135510000000001,14.45711,2.5448680000000001,21.553809999999999,2.5276879999999999,-16.036149999999999,2.5133839999999998,14.3447,2.5448650000000002,21.515779999999999,2.5274260000000002
00000068904-01,68904,1,s0011,2021-10-28,0.62414999999999998,2.5514400000000001E-4,1597.23,7.6983399999999995E-4,2458597.23,7.6983399999999995E-4,0.0167023,6.8590999999999999E-2,2.1432199999999999,0.11303000000000001,72.522499999999994,0.72072000000000003,0.643675,9.7505999999999995E-2,1.88429,1.8913800000000001E-2,5.4905799999999998E-2,9.4569300000000005E-3,296.32100000000003,488.68599999999998,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.53321529999999995,6.4122399999999996E-2,0.2112472,-0.15422730000000001,27,mandel-agol_geometric_transit_model,true,10.592840000000001,5934.1570000000002,7400.2759999999998,10.10108,33.394179999999999,16.307860000000002,1554,1494.576,2.5376400000000001,21.1876,0.0146,4.4683099999999996E-3,2531.9000000000001,70.355699999999999,9712.0300000000007,837.68100000000004,1,000000000001,5877.0,148.96799999999999,4.1779099999999998,8.2253000000000007E-2,0.0,0.0,1.3917200000000001,6.7909600000000001E-2,0.39478239999999998,7.7211279999999993E-2,TIC8.1,TIC8.1,Solar,TIC8.1,TIC8.1-Der,0.62430471181869496,-1.0,1597.2216870897,-1.0,2458597.2216870897,-1.0,2.3961021759693901,-1.0,0.67491395516107,-1.0,303.324489314441,-1.0,true,12680,5836,2.5616310000000002,53.716140000000003,-1.36973,1.5779730000000001,2.72472,-4.5320260000000001,0.19650000000000001,0.411782,3.743115,8.6028400000000005,0.35614669999999998,0.0,0.0,0.97819730000000005,1.030886,3893.0889999999999,1022.556,-2.1149459999999998E-2,1.324255,2.3270178680966401E-16,7.4810850000000002,-0.35641800000000001,1.103329,43,2.5043440000000001,8.4131999999999998,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0,0.0,-1.0
00000091961-01,91961,1,s0011,2021-10-28,2.64167,2.5514400000000001E-4,1597.53,7.6983399999999995E-4,2458597.5299999998,7.6983399999999995E-4,0.37290200000000001,6.8590999999999999E-2,13.839399999999999,0.11303000000000001,89.585999999999999,0.72072000000000003,0.10000000000000001,9.7505999999999995E-2,2.0,1.8913800000000001E-2,0.54846499999999998,9.4569300000000005E-3,262773.0,488.68599999999998,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.0,0.0,0.0,0.0,0,mandel-agol_geometric_transit_model,false,-1.0,-1.0,-1.0,192.6525,3292.7620000000002,5591.46,359,12460.68,16.935199999999998,21.1876,0.0283822,4.4683099999999996E-3,976.43499999999995,70.355699999999999,214.83000000000001,837.68100000000004,1,000000000001,5780.0,0.0,4.8397300000000003,0.37121700000000002,0.0,0.0,0.41599999999999998,6.6000000000000003E-2,6.062284,5.2702960000000001,Solar,TIC8.1,Solar,TIC8.1,TIC8.1-Der,2.6416654586792001,-1.0,1597.5388204928399,-1.0,2458597.538820493,-1.0,2.3846837501832301,-1.0,0.88919580352575101,-1.0,225349.77309756199,-1.0,true,20645,2919,2.9123619999999999,2631.3560000000002,-0.0235103,0.62860320000000003,2.9028299999999998,-3.2403110000000002,0.83748,1.87359,120.8014,210.50190000000001,0.0,0.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,-1.0,-1.0,-1.0,-1,68.129630000000006,27.74109,2.628358,2.5004810000000002,2.2133289999999999,2.5005890000000002,3.4361449999999998,2.5005259999999998,-7.1993180000000004E-2,2.5004710000000001,1.4406239999999999,2.5005839999999999,1.4424220000000001,2.5005839999999999
00000102723-01,102723,1,s0011,2021-10-28,9.2781800000000008,2.5514400000000001E-4,1602.05,7.6983399999999995E-4,2458602.0499999998,7.6983399999999995E-4,6.5981300000000007E-2,6.8590999999999999E-2,17.292899999999999,0.11303000000000001,88.874099999999999,0.72072000000000003,0.339785,9.7505999999999995E-2,4.1444900000000002,1.8913800000000001E-2,0.288128,9.4569300000000005E-3,5025.9300000000003,488.68599999999998,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.67351050000000001,0.2350487,-0.16506570000000001,0.02280602,2,mandel-agol_geometric_transit_model,true,9.8919239999999995,1094.876,1123.383,7.0533359999999998,5.351299,9.7570000000000004E-2,204,198.41759999999999,2.9927700000000002,21.1876,6.4170699999999997E-2,4.4683099999999996E-3,384.10599999999999,70.355699999999999,5.1443099999999999,837.68100000000004,2,000000000001,3421.0,157.0,4.8125200000000001,4.4494299999999999E-3,0.0,0.0,0.41548000000000002,0.0124738,5.7012450000000001,0.1808582,TIC8.1,TIC8.1,Solar,TIC8.1,TIC8.1-Der,9.2722187042236293,-1.0,1602.01176715164,-1.0,2458602.0117671518,-1.0,1.0177723988370999,-1.0,0.50878638409023103,-1.0,674.84513894321299,-1.0,true,14509,1663,3.6310389999999999,2479.04,-0.0112899,0.63273650000000004,5.9118599999999999,-4.3115740000000002,-2.17502,0.472199,8.7610340000000004,11.51709,0.0,0.0,235.66120000000001,627.02639999999997,210.15889999999999,2971.7579999999998,283.47739999999999,2.9788239999999999,9.1104149999999997,4.9966519755914697E-12,11.67083,-3.0488879999999998,2.1991860000000001,3,1.5468059999999999,1.5185900000000001,0.1444599,2.7637619999999998,-3.12147,2.7726790000000001,3.1248109999999998,2.7726600000000001,1.5518879999999999,2.763757,-0.59648190000000001,2.7726769999999998,1.6625719999999999,2.764907
00000102723-02,102723,2,s0011,2021-10-28,12.4635,2.5514400000000001E-4,1605.98,7.6983399999999995E-4,2458605.98,7.6983399999999995E-4,6.2201199999999998E-2,6.8590999999999999E-2,36.6357,0.11303000000000001,89.984399999999994,0.72072000000000003,9.9998299999999995E-3,9.7505999999999995E-2,2.7608600000000001,1.8913800000000001E-2,0.16172600000000001,9.4569300000000005E-3,4569.3800000000001,488.68599999999998,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.67351050000000001,0.2350487,-0.16506570000000001,0.02280602,2,mandel-agol_geometric_transit_model,true,9.576352,775.94709999999998,776.47720000000004,7.1036530000000004,5.572851,1.00356,149,147.47829999999999,2.82131,21.1876,7.8124700000000005E-2,4.4683099999999996E-3,348.11799999999999,70.355699999999999,3.4707599999999998,837.68100000000004,2,000000000001,3421.0,157.0,4.8125200000000001,4.4494299999999999E-3,0.0,0.0,0.41548000000000002,0.0124738,5.7012450000000001,0.1808582,TIC8.1,TIC8.1,Solar,TIC8.1,TIC8.1-Der,12.466661366252101,-1.0,1605.98510956051,-1.0,2458605.9851095607,-1.0,2.4351514083371399,-1.0,3.1736511560224501E-2,-1.0,4537.5137860203104,-1.0,true,11880,1172,3.0261689999999999,1510.8720000000001,0.153289,0.76037500000000002,5.1398200000000003,-6.3725579999999997,2.5055299999999998,1.72636,9.3555010000000003,10.387740000000001,3.0314000000000001,235.66120000000001,0.0,637.34799999999996,318.28489999999999,2704.335,359.43849999999998,1.9993030000000001,6.5487219999999997,8.5167494678633398E-10,9.1508319999999994,-3.082058,2.2360850000000001,2,-0.2480271,3.9662359999999999,-3.5962230000000002,3.1112950000000001,-11.03246,3.3480639999999999,11.60379,3.3260540000000001,-2.1615850000000001,3.1112799999999998,-8.4786599999999996,3.3480620000000001,8.7498649999999998,3.3340930000000002
00000111768-01,111768,1,s0011,2021-10-28,13.271599999999999,2.5514400000000001E-4,1603.4300000000001,7.6983399999999995E-4,2458603.4300000002,7.6983399999999995E-4,0.0438558,6.8590999999999999E-2,59.6663,0.11303000000000001,89.754999999999995,0.72072000000000003,0.25513200000000003,9.7505999999999995E-2,1.7200599999999999,1.8913800000000001E-2,7.7088400000000001E-2,9.4569300000000005E-3,2233.6100000000001,488.68599999999998,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.67695720000000004,0.25280639999999999,-0.22736600000000001,5.5041409999999999E-2,2,mandel-agol_geometric_transit_model,true,7.8744019999999999,524.6318,509.57069999999999,6.9722489999999997,5.7304959999999996,4.3155999999999999,88,79.097470000000001,2.08447,21.1876,8.2897299999999993E-2,4.4683099999999996E-3,370.11399999999998,70.355699999999999,4.4346899999999998,837.68100000000004,1,000000000001,3660.0,157.0,4.7945799999999998,0.0059362,0.0,0.0,0.43537700000000001,0.0134,5.2205260000000004,0.1758094,TIC8.1,TIC8.1,Solar,TIC8.1,TIC8.1-Der,13.2763833999634,-1.0,1603.42391128284,-1.0,2458603.4239112828,-1.0,2.0537194242829799,-1.0,0.67607967130491198,-1.0,2419.8936403790099,-1.0,true,11903,691,2.6280220000000001,815.44179999999994,-0.0180185,0.62470769999999998,3.69279,-3.8807480000000001,0.26108999999999999,0.319421,13.173640000000001,7.3733700000000004,4.9220879999999996,0.0,0.0,709.51120000000003,1040.8330000000001,2953.357,1090.376,0.68071519999999996,2.3688760000000002,6.4324508208791397E-7,7.8490489999999999,-3.557858,2.29236,2,-1.1180099999999999,9.2710969999999993,33.997999999999998,2.6002869999999998,-20.344460000000002,2.6498740000000001,39.62021,2.6134529999999998,26.43412,2.5998000000000001,-22.476140000000001,2.6498729999999999,34.697830000000003,2.620927
00000120016-01,120016,1,s0011,2021-10-28,15.167,2.5514400000000001E-4,1603.1199999999999,7.6983399999999995E-4,2458603.1200000001,7.6983399999999995E-4,0.146505,6.8590999999999999E-2,39.367199999999997,0.11303000000000001,88.775099999999995,0.72072000000000003,0.84156900000000001,9.7505999999999995E-2,2.2923200000000001,1.8913800000000001E-2,0.93687600000000004,9.4569300000000005E-3,19758.200000000001,488.68599999999998,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.58556079999999999,-0.14038400000000001,0.49355209999999999,-0.2683256,2,mandel-agol_geometric_transit_model,true,5.7448620000000004,344.13420000000002,537.84810000000004,11.74061,8.2759219999999996,0.94821,82,188.01480000000001,17.766200000000001,21.1876,0.12868099999999999,4.4683099999999996E-3,741.69600000000003,70.355699999999999,71.5197,837.68100000000004,2,000000000001,5721.0,0.0,4.4379999999999997,0.0,0.0,0.0,1.1108100000000001,0.0,1.0,0.0,TIC8.1,Solar,Solar,TIC8.1,Solar,15.186104774475099,-1.0,1603.1186960893101,-1.0,2458603.1186960894,-1.0,2.1195494487183901,-1.0,0.91141379088611596,-1.0,68642.312783535206,-1.0,true,32141,674,2.9608660000000002,2348.2750000000001,0.0398325,0.6044716,6.06867,-4.0094459999999996,4.8833099999999998,4.94581,15.44206,15.52406,3.2498520000000003E-2,3.1151800000000001,0.0,67.774280000000005,24.824369999999998,3290.2800000000002,301.2901,2.6898680000000001,8.4588999999999999,2.1831962878548E-7,17.746690000000001,-11.212400000000001,5.1867900000000002,2,-1.167152,1.0999859999999999,8.9940309999999996E-2,2.500105,-0.03278524,2.5001579999999999,9.5729469999999997E-2,2.5001120000000001,-0.34601379999999998,2.5001039999999999,-1.081458,2.500156,1.1354629999999999,2.5001509999999998
00000120016-02,120016,2,s0011,2021-10-28,14.590299999999999,2.5514400000000001E-4,1603.4100000000001,7.6983399999999995E-4,2458603.4100000001,7.6983399999999995E-4,0.01157,6.8590999999999999E-2,14.971500000000001,0.11303000000000001,89.6173,0.72072000000000003,0.10000000000000001,9.7505999999999995E-2,7.5,1.8913800000000001E-2,8.6765300000000004E-2,9.4569300000000005E-3,156.77199999999999,488.68599999999998,0.0,0.0,0.0,0.0,claret_tess_nonlinear_limb_darkening_model,0.58556079999999999,-0.14038400000000001,0.49355209999999999,-0.2683256,2,mandel-agol_geometric_transit_model,false,-1.0,-1.0,-1.0,11.6684,11.45346,2.3869999999999999E-2,402,344.53899999999999,1.4030499999999999,21.1876,0.12539800000000001,4.4683099999999996E-3,751.34299999999996,70.355699999999999,75.313800000000001,837.68100000000004,2,000000000001,5721.0,0.0,4.4379999999999997,0.0,0.0,0.0,1.1108100000000001,0.0,1.0,0.0,TIC8.1,Solar,Solar,TIC8.1,Solar,14.590271574473901,-1.0,1603.13692194226,-1.0,2458603.1369219422,-1.0,6.67537688769771,-1.0,0.68320474103060802,-1.0,82711.422495149105,-1.0,true,10296800,3038,2.4909279999999998,5415.3850000000002,0.155364,0.55724459999999998,4.2566100000000002,-3.9674969999999998,-1.96391,5.74025,17.705269999999999,9.0841700000000003,0.0,0.0,3.1151800000000001,0.0,-1.0,0.0,-1.0,0.0,0.0,2.35503692636437E-4,19.945319999999999,-11.79452,5.4687169999999998,2,-0.60133099999999995,0.39629059999999999,0.1058156,2.50027,-9.0148060000000002E-2,2.5004010000000001,0.13900940000000001,2.5003250000000001,-0.33624359999999998,2.5002680000000002,-1.143767,2.5003989999999998,1.1921679999999999,2.5003890000000002
